id,index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,player_position_id,player_position_name,location_x,location_y,end_location_x,end_location_y,end_location_z,impact_height,duration,under_pressure,counterpress,substituted_player_id,substituted_player_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_cross,pass_cut_back,pass_switch,assisted_shot_id,key_pass_id,follows_dribble,one_on_one,open_goal,statsbomb_xg,off_camera,out,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,outcome_id,outcome_name,type_id,type_name,card_id,card_name,body_part_id,body_part_name,technique_id,technique_name,position_id,position_name,advantage,aerial_won,backheel,defensive,deflected,deflection,first_time,in_chain,miscommunication,nutmeg,offensive,overrun,penalty,recovery_failure,redirect,save_block,through_ball,throw_in,early_video_end,late_video_start,match_suspended,related_events,freeze_frame_player_id,freeze_frame_player_name,freeze_frame_player_position_id,freeze_frame_player_position_name,freeze_frame_teammate,freeze_frame_x,freeze_frame_y,formation_player_id,formation_player_name,formation_position_id,formation_position_name,formation_jersey_number,shot_shot_assist,shot_goal_assist,pass_cluster_id,pass_cluster_label,pass_cluster_probability,pass_success_probability,shot_execution_xg,shot_execution_xg_uplift,gk_save_difficulty_xg,gk_positioning_xg_suppression,gk_shot_stopping_xg_suppression
63f16a22-4d7d-49ee-9ecc-f6566964b38d,1061,3946949,1,00:38:05.532,38,5,16,Shot,71,996,Beşiktaş,8,From Keeper,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,93.6,25.1,120.0,26.5,4.5,0.0,1.007676,true,false,,,,,,,,,,,,,9ebbd376-6384-49a8-9896-052dbed62ead,false,false,false,0.022141302,false,false,0.0,0.03277813,-0.03277813,0.009277484,0.009277484,0.0,-0.03277813,98,Off T,87,Open Play,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"14d7d15d-082e-4c5c-aeda-770830764b8c, 1b97e46b-d192-4ba8-8474-3182f8f5cd48",10530,Jules Olivier Ntcham,15,Left Center Midfield,false,88.2,41.6,,,,,,false,false,,,,,0.0,-0.022141302,,-0.0049259067,
63f16a22-4d7d-49ee-9ecc-f6566964b38d,1061,3946949,1,00:38:05.532,38,5,16,Shot,71,996,Beşiktaş,8,From Keeper,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,93.6,25.1,120.0,26.5,4.5,0.0,1.007676,true,false,,,,,,,,,,,,,9ebbd376-6384-49a8-9896-052dbed62ead,false,false,false,0.022141302,false,false,0.0,0.03277813,-0.03277813,0.009277484,0.009277484,0.0,-0.03277813,98,Off T,87,Open Play,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"14d7d15d-082e-4c5c-aeda-770830764b8c, 1b97e46b-d192-4ba8-8474-3182f8f5cd48",8887,Kingsley Schindler,12,Right Midfield,false,87.8,29.9,,,,,,false,false,,,,,0.0,-0.022141302,,-0.0049259067,
63f16a22-4d7d-49ee-9ecc-f6566964b38d,1061,3946949,1,00:38:05.532,38,5,16,Shot,71,996,Beşiktaş,8,From Keeper,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,93.6,25.1,120.0,26.5,4.5,0.0,1.007676,true,false,,,,,,,,,,,,,9ebbd376-6384-49a8-9896-052dbed62ead,false,false,false,0.022141302,false,false,0.0,0.03277813,-0.03277813,0.009277484,0.009277484,0.0,-0.03277813,98,Off T,87,Open Play,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"14d7d15d-082e-4c5c-aeda-770830764b8c, 1b97e46b-d192-4ba8-8474-3182f8f5cd48",4123,Marc Bola,6,Left Back,false,98.5,51.3,,,,,,false,false,,,,,0.0,-0.022141302,,-0.0049259067,
63f16a22-4d7d-49ee-9ecc-f6566964b38d,1061,3946949,1,00:38:05.532,38,5,16,Shot,71,996,Beşiktaş,8,From Keeper,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,93.6,25.1,120.0,26.5,4.5,0.0,1.007676,true,false,,,,,,,,,,,,,9ebbd376-6384-49a8-9896-052dbed62ead,false,false,false,0.022141302,false,false,0.0,0.03277813,-0.03277813,0.009277484,0.009277484,0.0,-0.03277813,98,Off T,87,Open Play,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"14d7d15d-082e-4c5c-aeda-770830764b8c, 1b97e46b-d192-4ba8-8474-3182f8f5cd48",8301,Rick van Drongelen,5,Left Center Back,false,103.8,44.0,,,,,,false,false,,,,,0.0,-0.022141302,,-0.0049259067,
63f16a22-4d7d-49ee-9ecc-f6566964b38d,1061,3946949,1,00:38:05.532,38,5,16,Shot,71,996,Beşiktaş,8,From Keeper,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,93.6,25.1,120.0,26.5,4.5,0.0,1.007676,true,false,,,,,,,,,,,,,9ebbd376-6384-49a8-9896-052dbed62ead,false,false,false,0.022141302,false,false,0.0,0.03277813,-0.03277813,0.009277484,0.009277484,0.0,-0.03277813,98,Off T,87,Open Play,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"14d7d15d-082e-4c5c-aeda-770830764b8c, 1b97e46b-d192-4ba8-8474-3182f8f5cd48",30397,Ľubomír Šatka,3,Right Center Back,false,101.1,30.6,,,,,,false,false,,,,,0.0,-0.022141302,,-0.0049259067,
63f16a22-4d7d-49ee-9ecc-f6566964b38d,1061,3946949,1,00:38:05.532,38,5,16,Shot,71,996,Beşiktaş,8,From Keeper,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,93.6,25.1,120.0,26.5,4.5,0.0,1.007676,true,false,,,,,,,,,,,,,9ebbd376-6384-49a8-9896-052dbed62ead,false,false,false,0.022141302,false,false,0.0,0.03277813,-0.03277813,0.009277484,0.009277484,0.0,-0.03277813,98,Off T,87,Open Play,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"14d7d15d-082e-4c5c-aeda-770830764b8c, 1b97e46b-d192-4ba8-8474-3182f8f5cd48",30206,Zeki Yavru,2,Right Back,false,99.8,26.8,,,,,,false,false,,,,,0.0,-0.022141302,,-0.0049259067,
63f16a22-4d7d-49ee-9ecc-f6566964b38d,1061,3946949,1,00:38:05.532,38,5,16,Shot,71,996,Beşiktaş,8,From Keeper,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,93.6,25.1,120.0,26.5,4.5,0.0,1.007676,true,false,,,,,,,,,,,,,9ebbd376-6384-49a8-9896-052dbed62ead,false,false,false,0.022141302,false,false,0.0,0.03277813,-0.03277813,0.009277484,0.009277484,0.0,-0.03277813,98,Off T,87,Open Play,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"14d7d15d-082e-4c5c-aeda-770830764b8c, 1b97e46b-d192-4ba8-8474-3182f8f5cd48",3799,Youssef Aït Bennasser,10,Center Defensive Midfield,false,94.4,27.1,,,,,,false,false,,,,,0.0,-0.022141302,,-0.0049259067,
63f16a22-4d7d-49ee-9ecc-f6566964b38d,1061,3946949,1,00:38:05.532,38,5,16,Shot,71,996,Beşiktaş,8,From Keeper,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,93.6,25.1,120.0,26.5,4.5,0.0,1.007676,true,false,,,,,,,,,,,,,9ebbd376-6384-49a8-9896-052dbed62ead,false,false,false,0.022141302,false,false,0.0,0.03277813,-0.03277813,0.009277484,0.009277484,0.0,-0.03277813,98,Off T,87,Open Play,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"14d7d15d-082e-4c5c-aeda-770830764b8c, 1b97e46b-d192-4ba8-8474-3182f8f5cd48",33093,Okan Kocuk,1,Goalkeeper,false,117.7,38.2,,,,,,false,false,,,,,0.0,-0.022141302,,-0.0049259067,
63f16a22-4d7d-49ee-9ecc-f6566964b38d,1061,3946949,1,00:38:05.532,38,5,16,Shot,71,996,Beşiktaş,8,From Keeper,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,93.6,25.1,120.0,26.5,4.5,0.0,1.007676,true,false,,,,,,,,,,,,,9ebbd376-6384-49a8-9896-052dbed62ead,false,false,false,0.022141302,false,false,0.0,0.03277813,-0.03277813,0.009277484,0.009277484,0.0,-0.03277813,98,Off T,87,Open Play,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"14d7d15d-082e-4c5c-aeda-770830764b8c, 1b97e46b-d192-4ba8-8474-3182f8f5cd48",8200,Milot Rashica,17,Right Wing,true,91.2,55.5,,,,,,false,false,,,,,0.0,-0.022141302,,-0.0049259067,
63f16a22-4d7d-49ee-9ecc-f6566964b38d,1061,3946949,1,00:38:05.532,38,5,16,Shot,71,996,Beşiktaş,8,From Keeper,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,93.6,25.1,120.0,26.5,4.5,0.0,1.007676,true,false,,,,,,,,,,,,,9ebbd376-6384-49a8-9896-052dbed62ead,false,false,false,0.022141302,false,false,0.0,0.03277813,-0.03277813,0.009277484,0.009277484,0.0,-0.03277813,98,Off T,87,Open Play,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"14d7d15d-082e-4c5c-aeda-770830764b8c, 1b97e46b-d192-4ba8-8474-3182f8f5cd48",7788,Ciro Immobile,23,Center Forward,true,101.0,47.2,,,,,,false,false,,,,,0.0,-0.022141302,,-0.0049259067,
63f16a22-4d7d-49ee-9ecc-f6566964b38d,1061,3946949,1,00:38:05.532,38,5,16,Shot,71,996,Beşiktaş,8,From Keeper,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,93.6,25.1,120.0,26.5,4.5,0.0,1.007676,true,false,,,,,,,,,,,,,9ebbd376-6384-49a8-9896-052dbed62ead,false,false,false,0.022141302,false,false,0.0,0.03277813,-0.03277813,0.009277484,0.009277484,0.0,-0.03277813,98,Off T,87,Open Play,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"14d7d15d-082e-4c5c-aeda-770830764b8c, 1b97e46b-d192-4ba8-8474-3182f8f5cd48",149576,Semih Kılıçsoy,21,Left Wing,true,99.2,29.2,,,,,,false,false,,,,,0.0,-0.022141302,,-0.0049259067,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",6746,Gabriel Armando de Abreu,3,Right Center Back,false,113.3,38.6,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",7844,Jonas Svensson,2,Right Back,false,118.2,13.3,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",30310,Fehmi Mert Günok,1,Goalkeeper,false,118.7,38.0,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",3587,Arthur Masuaku,6,Left Back,false,112.1,42.8,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",12498,Omar Colley,5,Left Center Back,false,111.9,36.5,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",30604,Almoatasembellah Ali Mohamed Elmusrati,11,Left Defensive Midfield,false,113.3,34.4,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",10314,Gedson Carvalho Fernandes,9,Right Defensive Midfield,false,113.8,22.4,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",8200,Milot Rashica,17,Right Wing,false,107.4,23.3,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",10327,Rafael Alexandre Fernandes Ferreira da Silva,19,Center Attacking Midfield,false,98.5,46.3,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",4123,Marc Bola,6,Left Back,true,119.6,15.5,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",8301,Rick van Drongelen,5,Left Center Back,true,108.3,25.2,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",11168,Marius Mouandilmadji,23,Center Forward,true,113.0,39.7,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",332097,Arbnor Muja,16,Left Midfield,true,111.3,33.2,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",30397,Ľubomír Šatka,3,Right Center Back,true,108.9,42.7,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
029b0683-deb8-468b-bbac-e4c84084aefe,1192,3946949,1,00:42:35.706,42,35,16,Shot,81,6468,Samsunspor,2,From Corner,6468,Samsunspor,10530,Jules Olivier Ntcham,15,Left Center Midfield,104.4,33.1,111.5,36.0,,0.0,0.258259,false,false,,,,,,,,,,,,,eaf8ebd3-92ca-4ada-bfe7-4ace5d65d25f,false,false,false,0.06612465,false,false,0.06612465,0.104217,-0.038092352,0.009159564,0.009159564,0.0,-0.038092352,96,Blocked,87,Open Play,,,40,Right Foot,93,Normal,,,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"41d2974b-b5cd-44fa-b107-2c719e934f7b, 91508d25-01b4-4c5e-ad88-d90937daab95",30206,Zeki Yavru,2,Right Back,true,107.3,54.0,,,,,,false,false,,,,,0.0505615324,-0.0155631155,,0.0293495581,
e0ecbe02-9571-45ea-bfe8-a59af7c49c64,1321,3946949,1,00:48:13.003,48,13,16,Shot,89,996,Beşiktaş,3,From Free Kick,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,83.9,42.2,93.5,42.5,,0.0,0.287456,false,false,,,,,,,,,,,,,,false,false,false,0.0118829645,false,false,0.0118829645,0.03704778,-0.025164817,0.00954715,0.00954715,0.0,-0.025164817,96,Blocked,62,Free Kick,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"910fe0e3-ba3b-48d8-9ad9-81dde56a1906, fd69f1ba-d89a-4c20-9f50-30b407a2e331",11168,Marius Mouandilmadji,23,Center Forward,false,101.5,40.8,,,,,,false,false,,,,,0.0426973403,0.0308143757,,-0.008326021,
e0ecbe02-9571-45ea-bfe8-a59af7c49c64,1321,3946949,1,00:48:13.003,48,13,16,Shot,89,996,Beşiktaş,3,From Free Kick,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,83.9,42.2,93.5,42.5,,0.0,0.287456,false,false,,,,,,,,,,,,,,false,false,false,0.0118829645,false,false,0.0118829645,0.03704778,-0.025164817,0.00954715,0.00954715,0.0,-0.025164817,96,Blocked,62,Free Kick,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"910fe0e3-ba3b-48d8-9ad9-81dde56a1906, fd69f1ba-d89a-4c20-9f50-30b407a2e331",332097,Arbnor Muja,16,Left Midfield,false,101.0,47.2,,,,,,false,false,,,,,0.0426973403,0.0308143757,,-0.008326021,
e0ecbe02-9571-45ea-bfe8-a59af7c49c64,1321,3946949,1,00:48:13.003,48,13,16,Shot,89,996,Beşiktaş,3,From Free Kick,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,83.9,42.2,93.5,42.5,,0.0,0.287456,false,false,,,,,,,,,,,,,,false,false,false,0.0118829645,false,false,0.0118829645,0.03704778,-0.025164817,0.00954715,0.00954715,0.0,-0.025164817,96,Blocked,62,Free Kick,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"910fe0e3-ba3b-48d8-9ad9-81dde56a1906, fd69f1ba-d89a-4c20-9f50-30b407a2e331",4123,Marc Bola,6,Left Back,false,99.9,55.6,,,,,,false,false,,,,,0.0426973403,0.0308143757,,-0.008326021,
e0ecbe02-9571-45ea-bfe8-a59af7c49c64,1321,3946949,1,00:48:13.003,48,13,16,Shot,89,996,Beşiktaş,3,From Free Kick,996,Beşiktaş,3587,Arthur Masuaku,6,Left Back,83.9,42.2,93.5,42.5,,0.0,0.287456,false,false,,,,,,,,,,,,,,false,false,false,0.0118829645,false,false,0.0118829645,0.03704778,-0.025164817,0.00954715,0.00954715,0.0,-0.025164817,96,Blocked,62,Free Kick,,,38,Left Foot,93,Normal,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"910fe0e3-ba3b-48d8-9ad9-81dde56a1906, fd69f1ba-d89a-4c20-9f50-30b407a2e331",18574,Carlo Holse,13,Right Center Midfield,false,102.0,44.2,,,,,,false,false,,,,,0.0426973403,0.0308143757,,-0.008326021,
